Profit,H1,L1,O1,C1,V1,HiLo1,H2,L2,O2,C2,V2,HiLo2,H3,L3,O3,C3,V3,HiLo3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30
1,1.000050264,0.999798944,0.999798944,1,1,1.00012566,0.999949736,0.999798944,0.999949736,0.999798944,0.302325581,1.000191003,1,0.999949736,0.999949736,0.999949736,0.860465116,1.000231214,1,0.0007,81.14375656,1.025641026,0.000879477,1.000037698,28.49901141,4.85E-06,6257314.821,51.82660469,2.770348837,-0.429,3251.588906,45.62252487,-0.744680851,0.26023085,59.19261294,0,1,43.25601829,73000,0,49.73183092,-20.83333333,0.906666667,0.779219706,-1.05816106,0.515012136,0,55.20318174
1,1.000301144,0.999849428,1.000150572,1,1,1.000617346,1.000401526,0.999447902,0.999447902,1.000150572,1.416216216,1.00059727,0.999949809,0.99929733,0.999899619,0.999498093,2.727567568,1.000587231,0,-0.001,-17.46550512,-45.61403509,0.001224074,1.000294871,22.12402834,-0.000164242,-1.319047722,46.80689908,1.054864865,-0.177,3500.694084,26.34948252,0.09375,1.625416346,55.24846525,60,1,55.17839429,113000,0,53.64292339,-65,0.940298507,0.864540217,-7.9775361,0.308853484,0,27.05662471
1,1.000249925,0.99940018,0.99960012,1,1,1.000509847,1,0.999250225,0.99990003,0.999550135,1.578081557,1.000549835,1.000549835,0.99960012,1.000549835,0.99990003,1.634151993,0.999660102,0,-0.0012,13.83873704,-61.66666667,0.001796102,1.000143707,16.41714994,-0.000128485,0.437500011,50.97483019,1.113791705,-0.05,17740.7282,18.96733168,-0.114754098,1.260628754,56.46072732,20,1,65.56110454,160000,0,51.08690409,-54.54545455,0.986394558,0.942634487,-2.079347952,0.322938642,0,25.76589575
0,1.000049813,0.999601494,0.999701121,1,1,1.00018929,0.999800747,0.999103362,0.999651308,0.999601494,3.425925926,1.000154421,1.000249066,0.999601494,1.000099626,0.999701121,5.759259259,1.00014944,1,0.0003,-48.75995519,-16.33045149,0.001260653,0.99994396,35.42397429,9.70E-06,0.976190428,62.59031476,4.344907407,0.274,33301.34006,38.43363408,0.157894737,0.781388741,53.10738196,60,1,48.09811653,23000,0,54.27259316,-43.75,0.936170213,0.681451774,20.46037266,0.312864019,0,44.88994015
0,1.000099626,0.999900374,1,1,1,1.000144458,1.000099626,0.999800747,0.999900374,1.000049813,0.387931034,1.000204234,1.000049813,0.999601494,1,0.99985056,0.672413793,1.000224159,1,0.0006,18.22442368,34.04255319,0.001055498,0.99994396,20.94741333,3.64E-05,-2.678569267,55.89080299,1.006465517,-0.296,33198.77117,27.12918287,-0.5,0.682369736,51.63975009,0,1,50.94596575,53000,1,56.53937715,-30.76923077,0.909090909,1.074112644,11.39269836,0.19605615,0,47.38302132
0,1.000249277,0.999700867,0.999750723,1,1,1.00036893,1.000249277,0.999302024,1.000249277,0.999700867,1.37630662,1.000358959,1.000398843,1.000149566,1.000149566,1.000348988,0.041811847,1.00013461,0,-0.0009,8.559195939,-84.87084871,0.000783797,1.00016203,19.19245929,-8.30E-05,0.189075652,43.47638825,0.428571429,-0.053,33084.62148,33.21935752,-0.319148936,1.880758808,58.96366379,70,1,41.00992065,93000,0,49.13777344,-46.15384615,0.790322581,0.895307468,-16.07359926,0.484144348,0,31.48316254
0,1.002248426,1,1.002148496,1,1,1.002718097,1.002548216,1.001948636,1.002298391,1.002148496,0.847916004,1.002773059,1.002848006,1.002298391,1.002698111,1.002298391,1.122812599,1.002223444,0,-0.0038,-6.312786547,-246.031746,0.001371959,1.002267163,20.00594476,-0.000259394,0.303996602,17.94900942,0.770959275,-0.166,29364.02865,32.2537701,-0.640449438,1.284429542,60.93006993,60,1,37.35840532,130000,0,35.01794683,-100,0.683544304,0.708217926,-47.63622668,0,0,28.2006092
0,1.000049968,1,1.000049968,1,1,1.000159896,1,0.999650227,1,0.999700195,11.57142857,1.00019987,1.000349773,1,1.000049968,1.000099935,38.28571429,1.000319792,1,-0.0002,-22.70054965,11.36363636,0.001074934,0.999925049,12.18952185,-2.79E-05,-0.085033933,51.4123649,80.91071429,-0.09,1251.256198,15.25111294,-0.25,0.209519606,28.52786019,0,1,62.169014,63000,1,32.26197011,-50,0.847457627,0.554548084,-1.765624902,0.759612316,0,22.68092126
1,1.000699825,0.999750062,1.000699825,1,1,1.000579855,1.000699825,1.000349913,1.000449888,1.000699825,0.342318059,1.000259935,1.00059985,1.000349913,1.00059985,1.000349913,0.258760108,1.000259935,0,-0.0005,12.89000777,-107.6233184,0.001088674,1.000412397,12.99312587,2.00E-05,0.087719322,41.75589551,0.601752022,-0.017,1093.295432,23.47070045,-0.073170732,0.886898096,40.20904096,70,1,57.01644609,83000,0,32.7838289,-77.27272727,0.766233766,0.752392525,-5.842391008,0,0,19.9142754
0,1.000049855,0.999800578,0.999900289,1,1,1.000019942,0.999950145,0.999750723,0.999900289,0.999800578,1.011904762,1.000079769,0.999900289,0.999750723,0.999850434,0.999900289,0.337301587,1.000139595,1,-0.0003,-35.27281557,46.41350211,0.000761037,0.999819274,19.14074008,-2.97E-05,0.663265288,55.42486343,1.896825397,-0.174,5919.189345,17.89038391,-0.111111111,0.412831241,28.70105096,0,1,55.06922322,13000,1,53.1532143,-42.85714286,0.979591837,1.284263749,2.675852036,0.801993444,0,26.44868372
1,1.000099731,0.999700808,0.999900269,1,1,1.000179515,1,0.99935175,0.999551212,0.999900269,0.594819159,1.000224394,0.999900269,0.999202154,0.999401616,0.999401616,0.289345064,1.000279246,1,-0.0011,6.473801516,5.087014726,0.000941806,0.999707041,36.40142081,-0.000193333,-0.12681162,53.08056453,0.379459922,0.002,7053.366584,52.70629129,-0.625,1.655127999,48.88034188,20,0,46.70327694,100000,1,74.54855309,-28.20512821,0.846153846,1.278806618,-7.53205241,0.690003306,0,41.64058741
1,1.000099192,0.999702425,0.999752021,1,1,1.000317413,1.000198383,0.999752021,1.000099192,0.999950404,1.253012048,1.000362049,1.000099192,0.999553638,0.999553638,1.000099192,0.578313253,1.000441403,1,-0.0008,-5.533496732,-35.50973654,0.001333372,0.999938005,23.20068603,-0.000106667,0.045351428,50.41382376,2.048192771,-0.088,31499.13206,39.60020384,-0.448275862,0.460784314,40.66810986,20,1,73.76645744,73000,0,58.14793268,-45.45454545,0.907407407,1.301373026,-0.797246327,0.383620312,0,38.57189047
0,1.000098912,1,1.000098912,1,1,1.000301682,1.00024728,1.000049456,1.000049456,1.00024728,0.2625,1.000395648,1.000445104,1.000049456,1.000395648,1.000098912,0.1875,1.000509397,0,-0.0007,-0.911267468,-66.66666667,0.000967304,1.000117458,15.91996583,-5.39E-05,-0.104166617,41.97491998,1.7765625,-0.058,47291.46292,21.39128856,-0.058823529,0.272060979,33.78432255,0,1,60.7009953,43000,0,43.33998871,-73.33333333,0.848484848,1.873900912,-12.46393424,0.303574046,0,24.70479681
0,1.000246877,0.999654372,0.999753123,1,1,1.000004938,1.000197502,0.999604997,0.999753123,0.999802498,0.401826484,1.000044438,0.999753123,0.999456871,0.999506246,0.999753123,0.834094368,1.000009875,1,-0.0005,-9.10210106,64.63104326,0.001253717,0.999660544,14.60902418,-2.36E-05,0.276610625,61.09387428,1.332001522,-0.137,57077.82052,23.83553839,0.037037037,0.559539113,44.46555875,0,1,56.34385003,230000,1,49.72818227,-22.72727273,0.963855422,1.037630605,15.60318,0.669229262,0,25.66881569
1,1.000493657,0.999506343,0.99965444,1,1,1.000340623,1.000493657,0.999555709,1.000444291,0.999555709,0.434615385,1.000227082,1.000592388,1.000246828,1.000543022,1.000394925,0.141025641,0.999787728,0,0.0008,-4.861381428,-19.71830986,0.001188589,1.000215975,19.75741986,9.09E-05,0.128032362,52.20173453,0.352884615,0.163,57319.34847,40.69404441,0.155555556,1.48834393,68.48909562,50,1,60.81428118,93000,1,35.82562727,-54.16666667,0.948453608,0.900658445,4.441160271,0.307319512,0,30.36776535
1,1.000490292,0.999950971,1.000098058,1,1,1.000750147,1.000245146,0.998872328,0.999117474,1.000147088,1.367130751,1.000862914,1.000784468,0.998382036,1.000539321,0.999068445,3.51846247,1.001010002,0,-0.0012,-2.484510842,-11.69590643,0.002146783,1.000049029,35.53004615,-0.000226667,2.142856885,44.77643226,1.440261804,-0.133,54706.72826,41.50434274,-0.324675325,1.362158186,34.38490521,0,0,53.90676126,160000,0,36.95813504,-44.06779661,0.919191919,1.419655518,-13.88039926,0.858073252,0,41.85991057
0,1,0.999706372,0.999706372,1,1,1.00010277,1,0.99975531,0.999853186,0.99975531,0.246753247,1.000181071,0.999657434,0.99951062,0.999559558,0.999657434,2.935064935,1.000220221,1,-0.0003,26.88828441,5.982905983,0.001067455,0.99975531,15.18638297,-0.00012,-0.238095293,54.443213,1.974025974,-0.09,61345.4144,24.9912919,-0.333333333,0.706140351,31.63761311,0,1,51.62977487,53000,0,46.84370022,-40.74074074,0.804597701,1.341348824,-0.308318196,0.766413843,0,26.66356811
0,1.000342768,1,1.000342768,1,1,1.000572912,1.000587602,1.000293801,1.000587602,1.000391734,0.706766917,1.000259524,1.000783469,1.000489668,1.000685535,1.000489668,0.157894737,1.000274214,0,-0.0004,12.98568507,-88.44580777,0.000875615,1.000440701,13.99270002,6.91E-05,0.102813874,36.64703143,0.612781955,-0.127,61215.50627,26.76502102,-0.125,1.014314928,45.2299686,70,1,41.4641861,80000,0,39.21441017,-100,0.928571429,2.129433514,-15.3280816,0.107523689,0,25.53554793
0,1.00019536,0.99995116,1,1,1,1.000625153,1.00034188,0.99990232,1.00034188,1.00009768,0.545454545,1.000747253,1.000537241,0.99980464,1.00039072,1.00034188,1.032085561,1.000898657,0,-0.0016,-11.14614981,-88.08016878,0.001275732,1.00025641,21.79869284,-0.00012303,0.349702399,43.96781522,1.473529412,-0.18,57823.55845,21.209182,-0.170731707,0.583076272,37.37767788,0,1,56.14993914,140000,0,45.49049727,-64.28571429,0.990909091,0.941753835,-8.900593147,0.002968439,0,36.95283381
0,1.000973852,0.99980523,0.999951307,1,1,1.000155816,1.00019477,0.999464381,0.999464381,0.999902615,0.442384288,1.000102254,1.000097385,0.999269611,0.999561767,0.999464381,0.293778327,1.000170424,1,0.0004,-37.79221705,92.52217997,0.001606551,0.999452208,33.84654293,-4.36E-05,0.409035396,56.59092016,0.405661997,0.064,63802.22909,32.53358583,0.2,1.426608546,28.29490709,20,1,43.88907898,150000,1,68.07193556,-36.36363636,0.993902439,1.750622421,5.97455358,0.894126185,0,39.76419186
0,1.000245182,1,1.000049036,1,1,1.000279508,1.000294219,0.999460599,0.999607709,1.000196146,1.341176471,1.000367773,0.999852891,0.999509636,0.999558672,0.999558672,2.176470588,1.000456039,1,0.0003,-31.68553424,48.48484849,0.001990744,0.999840632,16.42803165,-1.39E-05,0.238095219,48.70763323,2.357352941,-0.084,70497.58049,23.53427568,-0.133333333,0.638802246,45.03609787,0,1,55.79239226,40000,1,49.56678785,-28.57142857,0.986666667,1.284443353,-3.623636219,0.630318384,0,26.05275489
0,1.000395863,0.999208274,0.999505171,1,1,1.000489881,0.999505171,0.99846603,0.999158791,0.999505171,2.040633609,1.000623485,0.999406205,0.998713445,0.999208274,0.999208274,1.422865014,1.000806571,1,-0.0023,20.11913659,-2.304147465,0.001986908,0.999542283,27.82235535,-0.000294545,-0.171957698,53.67206457,0.905475207,-0.137,47556.50883,40.86482734,-0.504761905,1.643151423,30.12113841,10,1,53.09415395,103000,1,55.19570299,-44.26229508,0.828431373,0.922447712,-1.903473684,0.574530946,0,53.01675143
0,1,0.998517274,0.998616122,1,1,1.000345969,0.999604606,0.998171304,0.999258637,0.998566698,0.821501014,1.000365739,1.000148273,0.999258637,0.999357485,0.999258637,0.805104801,1.000425048,1,0.001,8.736947181,-50.11655012,0.002109634,0.999876439,18.8385198,-0.000187879,-1.533333475,55.08133942,0.733498141,-0.093,45128.77128,34.17186444,-0.306122449,1.193643478,60.75853467,40,1,53.38168745,170000,0,51.81091018,-36.20689655,0.836842105,0.712012693,-1.011975809,0.516558866,0,34.82434919
0,1.000494584,0.999406499,0.999703249,1,1,1.000326426,0.999802166,0.999159207,0.999208665,0.999703249,1.886138614,1.00032148,0.999505416,0.999109748,0.999258124,0.999258124,0.623762376,1.00038083,1,-0.0022,-5.070158932,3.943661972,0.001804799,0.999659973,19.17505002,-0.000332121,-0.273600696,55.93426177,1.042079208,0.032,54859.34769,29.31359502,0.038961039,1.122723674,50.95268636,20,1,44.27752887,43000,0,58.24973867,-46.66666667,0.889705882,0.885650804,3.925437629,0.523422776,0,31.51229127
0,1.000791922,0.999950505,1.000445456,1,1,1.000841418,1.000940408,0.999851515,1.000940408,1.000791922,6.62,1.000113839,1.001583845,1.000940408,1.00153435,1.000940408,3.44,1.000267274,0,0.0006,21.99307443,-32.87981859,0.001803228,1.000550634,17.4959517,0.000186667,-0.164930541,42.35595229,4.575,-0.116,54700.33366,30.34988223,-0.216216216,0.80582878,43.14947455,70,1,54.74826651,63000,1,55.34911518,-82.92682927,1.013986014,1.305561041,-3.774715761,0.046414097,0,36.38064008
1,1.000049483,0.999455688,0.999752585,1,1,1.000702657,0.99965362,0.999208274,0.99965362,0.99965362,0.868571429,1.000816468,1.000197932,0.999505171,0.999505171,0.99965362,1.498095238,1.00095502,0,-0.0012,-20.18278101,-69.89247312,0.00158323,1.000179376,14.22169719,-0.000262424,-1.477072439,46.44003407,1.390595238,-0.176,53703.56526,27.42668272,-0.214285714,0.807008532,38.10260486,40,1,42.50023492,123000,0,44.94120088,-68,0.843283582,0.985345398,-14.3935541,0.349383921,0,25.86511137
0,1.000296062,1,1.000296062,1,1,1.000370078,1.000345406,1.000148031,1.000148031,1.000296062,2.096774194,1.000404619,1.000197375,0.999901313,1.000049344,1.000148031,1.677419355,1.000458897,0,-0.0005,-5.048201706,-93.70199693,0.000824931,1.000166535,51.49752211,-1.70E-05,2214987.184,44.81800876,3.625,-0.077,63371.39443,27.99729142,0.333333333,0.439006303,21.3627451,20,0,61.3767418,63000,0,48.57300761,-83.33333333,0.964912281,1.029634,-4.276876993,0,0,46.67948917
1,1.001331755,0.999506757,1.000049324,1,1,1.000123311,0.999901351,0.998865542,0.99965473,0.999901351,0.31493969,1.000004932,0.999901351,0.99965473,0.999802703,0.999704054,0.049007503,1.000034527,1,0,-10.66905053,209.9853157,0.001258989,0.999796537,21.0694033,7.27E-06,0.245535665,56.78176988,0.196872922,0.291,69415.23737,25.11060548,0.138888889,2.309352952,45.21204351,100,1,32.36178848,150000,1,59.13938524,-54,1.035714286,1.896367148,7.010535776,1,1,23.99485541
1,1.000912363,0.999746566,0.999746566,1,1,1.000451113,0.999543819,0.998479396,0.998530083,0.999543819,1.083333333,1.000405494,1.000253434,0.999493132,0.999898626,1.000253434,0.102272727,1.000547418,1,0.0008,-25.52541595,100.5649718,0.003417546,0.999683207,13.45552555,-1.58E-05,0.207373242,50.97276364,3.143939394,-0.005,73565.01017,22.20372937,0.178082192,0.231726908,34.02970893,100,1,75.76728315,70000,1,39.92629013,-37.5,0.927480916,1.502429693,-0.984911012,0.830075711,0,30.27269456
0,1,0.998938697,0.998989235,1,1,1.000338606,0.99914085,0.998787082,0.99914085,0.998989235,1.44,1.000419467,0.999747309,0.998888159,0.999696771,0.999039774,4.6,1.000540759,1,-0.0006,-48.70700161,-36.83615819,0.002022054,0.999823116,15.1669517,-0.000265455,8.511901867,54.9833944,3.785,-0.136,74506.60167,27.15506139,-0.012345679,0.619991193,54.79826825,50,1,49.88086087,33000,0,48.49339481,-57.14285714,0.827160494,0.692686706,0.710600853,0.474181815,0,33.03866301
0,1.000906618,0.999597059,1.000906618,1,1,1.001123199,1.00130956,1.000906618,1.00130956,1.001057721,0.055016181,1.000433162,1.001511031,1.001057721,1.001158457,1.001511031,0.265372168,1.000251838,0,-0.0003,-1.659477594,-111.509716,0.00160302,1.000831067,34.46035842,6.97E-05,-0.053968236,42.62603336,0.302993528,0.106,80282.34939,36.42799868,0.033707865,1.452603471,65.74557794,70,1,35.82559228,73000,0,45.74406373,-82.9787234,0.756302521,0.987269116,4.128042234,0,0,39.60282972
1,1.000451626,0.999698916,1.000250903,1,1,1.000968487,1.000702529,0.99924729,0.999899639,1.000250903,1.248140636,1.001154155,0.999949819,0.998845845,0.998845845,0.999949819,0.760649087,1.001309715,0,-0.0022,9.509091663,-42.96296296,0.001743919,1.000206995,37.51529164,-0.000419394,-0.430158756,39.94695498,0.538962137,-0.044,70552.43106,59.3845433,-0.711538462,1.860854111,39.04762833,10,1,42.98355391,103000,1,46.67550105,-46.03174603,0.785714286,1.316736258,-22.98477195,0.620359888,0,40.59969672
0,1.000298998,0.999451836,0.999451836,1,1,1.000568097,1.000348831,0.999152838,0.999551502,0.999451836,1.921880925,1.000732546,1.000498331,0.999252504,1.000298998,0.999551502,1.027303754,1.000857129,0,0,-15.81837824,-57.41626794,0.00165611,1.000037375,29.10977416,-0.000167879,0.809523814,49.84061386,0.728953356,-0.171,82699.20104,37.08766822,-0.555555556,1.805869857,32.08513731,0,1,60.44104961,150000,0,48.3560556,-51.42857143,0.86013986,1.01625118,-8.439749413,0.347663506,0,47.90100562
0,1.000648088,0.999401765,1.000598235,1,1,1.001126676,1.00119647,1.000299118,1.001146617,1.000697941,0.622568093,1.000358941,1.001894411,1.000747794,1.001545441,1.001146617,0.709727626,1.000378882,0,-0.0011,-11.66895696,-97.43589744,0.001850865,1.000554614,24.76507889,4.18E-05,-0.157596357,42.66982607,0.403891051,-0.196,98979.52179,32.34339054,-0.161904762,1.924855491,51.67827603,80,1,60.24516407,103000,0,46.85507917,-76,0.760869565,0.965963848,-3.298823305,0.0413292,0,46.96766986
0,1.000348311,0.999900483,0.999900483,1,1,1.000363238,1.000049759,0.999651689,0.999800965,0.999900483,0.404699739,1.000477683,1.000149276,0.999552172,0.999651689,0.999751207,0.433420366,1.000636911,1,0.0005,-0.837445222,17.43714517,0.001405564,0.999900483,19.37633523,-0.000146061,-0.406746111,48.90092861,0.919712794,-0.184,109409.6278,33.49476013,-0.555555556,0.666193518,39.55523657,0,1,50.33982441,160000,0,48.90184663,-36.36363636,0.912698413,1.118665274,-7.301331446,0.423840371,0,41.88878739
1,1.000099399,0.999751503,0.999751503,1,1,1.000084489,1.000049699,0.999701804,0.999701804,0.999900601,1.733333333,1.000104369,0.999950301,0.999552706,0.999552706,0.999701804,0.555555556,1.000154068,1,-0.0003,-34.08830395,37.97468355,0.001020758,0.99981984,18.44745571,-4.67E-05,-0.096006191,56.862598,1.969444444,-0.148,129033.9826,27.80054518,-0.142857143,0.556652562,29.21911765,0,1,68.86963968,50000,1,52.54636058,-31.25,0.96,1.048239449,5.999876837,0.725015336,0,30.77589228
0,1.000247439,0.999653585,1.000049488,1,1,1.000717573,1.001039244,0.999802049,1.000247439,1.000296927,2.278431373,1.000757163,1.000742317,1,1.000643341,1.000346415,3.590196078,1.000692829,0,-0.0011,33.54985785,-103.1746032,0.001782066,1.000402088,29.67579218,-0.000128485,0.61274511,46.5058941,1.770343137,-0.213,127255.6736,21.56709916,-0.104477612,1.293276109,66.90852395,90,0,59.73983716,110000,1,46.16217324,-51.2195122,0.886666667,0.944486647,-0.586802707,0,0,35.0133511
1,1.000644234,0.999950444,0.999950444,1,1,1.000708658,1,0.99915754,0.999355766,0.999900887,0.589552239,1.000778037,1.000049556,0.998909758,0.999306209,0.999355766,0.846268657,1.000857327,0,-0.0016,-39.11144743,-20.79314041,0.001274432,1.000117697,37.63963361,-0.000349091,-0.747213831,41.8515008,0.438992537,0.042,124488.6207,40.760746,-0.322580645,1.849553761,41.72499333,0,1,48.64772062,103000,0,44.79324738,-50,0.790697674,1.058068318,-25.91437548,0.53831239,0,49.1671476
0,1,0.99955527,0.999604684,1,1,1.000054356,1,0.999654099,0.999851757,0.999802342,1.1875,1.000163068,1.000049414,0.999505856,0.999703513,0.999901171,1.015625,1.000261897,1,-0.0006,-6.49099627,11.76470588,0.001147032,0.999567624,19.71324493,-8.73E-05,1.25313286,52.64504937,1.8671875,-0.337,132936.9635,25.69132888,-0.40625,0.571827057,41.10604288,0,1,50.78539854,63000,1,58.97810557,-21.875,0.754716981,1.64445297,-1.369769931,0.607903739,0,38.8279383
0,1.000592651,0.999407349,0.999407349,1,1,1.000671671,1.00019755,0.999111023,0.999950612,0.999456736,0.878243513,1.000563019,1.000592651,0.999654287,1.000444488,1.000049388,0.358616101,0.999674042,0,0.0011,-15.95056247,-23.73837981,0.001718325,1.00051857,20.17079099,3.39E-05,1.168831157,49.58484547,0.428892216,-0.066,132130.0019,29.60188652,0.136842105,1.738478444,69.63983238,50,1,56.33106868,103000,0,48.51465142,-66.03773585,1.033333333,0.686112513,-3.132315216,0.205847799,0,33.63944565
1,1.002015215,0.998942012,0.998942012,1,1,1.001183939,0.999395436,0.998287067,0.999244294,0.999042773,0.477456258,1.001012645,1.000302282,0.998942012,1.000302282,0.999143534,0.351951548,1.001037836,0,-0.0033,-13.12179308,-11.37254902,0.002776079,1.000195224,24.33240238,-0.00044,2.324016473,51.23565463,0.56140646,0.178,110676.2542,31.58872475,0.36196319,1.086205174,50.98178562,30,1,45.70852691,140000,0,39.49384381,-63.04347826,0.944852941,0.2200559,-5.945316451,0.37021312,0,33.64901581
1,1,0.998695041,0.999598474,1,1,1.000767918,1.000100381,0.99929733,0.999849428,0.999598474,0.227332457,1.000888376,1.000100381,0.999498093,0.999698856,0.999899619,0.340341656,1.001013853,0,-0.001,12.32779675,-107.7806122,0.001612692,1.000395252,26.99186142,-0.000260606,-6.964287655,41.40098741,0.419842313,-0.557,115635.0166,51.96722196,-0.80952381,1.244653104,49.37485727,40,1,41.79188641,80000,0,31.66887461,-50,0.735294118,0.610608281,-24.9103197,0.366787603,0,40.5576689
